138,"('가지', 781)"
139,"('급', 772)"
140,"('관광객', 772)"
141,"('변경', 771)"
142,"('항공권', 760)"
143,"('처음', 760)"
144,"('프로그램', 759)"
145,"('아이', 758)"
146,"('은', 756)"
147,"('해', 755)"
148,"('비', 753)"
149,"('시설', 743)"
150,"('스타', 738)"
151,"('하루', 738)"
152,"('공연', 735)"
153,"('멕시코', 729)"
154,"('가족', 728)"
155,"('통해', 724)"
156,"('선택', 722)"
157,"('아래', 719)"
158,"('지역', 714)"
159,"('로', 707)"
160,"('꼭', 706)"
161,"('특전', 698)"
162,"('여행자', 698)"
163,"('만', 696)"
164,"('객실', 694)"
165,"('사이', 689)"
166,"('밤', 684)"
167,"('차', 684)"
168,"('점', 684)"
169,"('기준', 683)"
170,"('일인', 683)"
171,"('아시아', 678)"
172,"('속', 677)"
173,"('고객', 676)"
174,"('주소', 672)"
175,"('장', 671)"
176,"('진행', 668)"
177,"('별', 663)"
178,"('지금', 654)"
179,"('레스토랑', 649)"
180,"('친구', 649)"
181,"('생활', 648)"
182,"('한번', 645)"
183,"('결제', 642)"
184,"('마감', 641)"
185,"('베트남', 640)"
186,"('버블', 638)"
187,"('설명', 635)"
188,"('마음', 634)"
189,"('외', 631)"
190,"('환불', 627)"
191,"('코스', 627)"
192,"('이탈리아', 626)"
193,"('바', 624)"
194,"('부산', 624)"
195,"('저녁', 620)"
196,"('방법', 619)"
197,"('개런티', 616)"
198,"('탑승', 614)"
199,"('아침', 613)"
200,"('자연', 612)"
201,"('알', 611)"
202,"('마지막', 610)"
203,"('터미널', 610)"
204,"('다음', 603)"
205,"('뭐', 603)"
206,"('확인', 600)"
207,"('클럽', 599)"
208,"('안내서', 594)"
209,"('로얄', 587)"
210,"('구매', 580)"
211,"('사실', 579)"
212,"('할인', 573)"
213,"('못', 572)"
214,"('마을', 572)"
215,"('일본', 570)"
216,"('최대', 568)"
217,"('관', 566)"
218,"('자신', 563)"
219,"('바르셀로나', 562)"
220,"('컬러', 561)"
221,"('교원', 561)"
222,"('나라', 559)"
223,"('방문', 555)"
224,"('요', 555)"
225,"('보기', 555)"
226,"('체크', 553)"
227,"('그냥', 553)"
228,"('보이', 552)"
229,"('난', 551)"
230,"('시험', 551)"
231,"('회사', 545)"
232,"('신혼여행', 543)"
233,"('인도', 543)"
234,"('로마', 542)"
235,"('센터', 542)"
236,"('발리', 541)"
237,"('왕복', 541)"
238,"('장례', 540)"
239,"('쉬', 540)"
240,"('신청서', 539)"
241,"('이제', 535)"
242,"('관련', 532)"
243,"('하선', 532)"
244,"('여행사', 527)"
245,"('항해', 522)"
246,"('최고', 521)"
247,"('길', 521)"
248,"('피해', 519)"
249,"('건물', 519)"
250,"('짐', 518)"
251,"('유로', 518)"
252,"('동영', 517)"
253,"('게', 515)"
254,"('선사', 513)"
255,"('조금', 511)"
256,"('일부', 509)"
257,"('뷔페', 509)"
258,"('자리', 507)"
259,"('산업', 507)"
260,"('맛', 507)"
261,"('버스', 507)"
262,"('사', 504)"
263,"('소개', 500)"
264,"('능력', 498)"
265,"('당신', 497)"
266,"('일본어', 496)"
267,"('하노이', 495)"
268,"('산', 494)"
269,"('숙소', 492)"
270,"('삶', 491)"
271,"('이후', 489)"
272,"('트렌드', 487)"
273,"('스', 487)"
274,"('기억', 487)"
275,"('마이애미', 486)"
276,"('선박', 484)"
277,"('캐리비안', 482)"
278,"('보고', 481)"
279,"('비교', 480)"
280,"('판매', 480)"
281,"('물', 479)"
282,"('허니문', 477)"
283,"('시티', 477)"
284,"('년', 477)"
285,"('두', 476)"
286,"('느낌', 476)"
287,"('제품', 475)"
288,"('지불', 474)"
289,"('업체', 474)"
290,"('영어', 473)"
291,"('상담', 473)"
292,"('정원', 471)"
293,"('이야기', 468)"
294,"('음료', 467)"
295,"('기회', 467)"
296,"('첫', 465)"
297,"('이번', 465)"
298,"('롯데', 465)"
299,"('별도', 464)"
300,"('일단', 463)"
301,"('문의', 460)"
302,"('엄마', 459)"
303,"('가이드', 459)"
304,"('전문', 456)"
305,"('씨', 456)"
306,"('보시', 455)"
307,"('하롱베이', 454)"
308,"('추천', 450)"
309,"('혜택', 449)"
310,"('아주', 447)"
311,"('맥주', 441)"
312,"('왜', 439)"
313,"('여유', 436)"
314,"('날씨', 435)"
315,"('계획', 434)"
316,"('티', 434)"
317,"('연락', 431)"
318,"('뿐', 431)"
319,"('대해', 430)"
320,"('보드', 429)"
321,"('파리', 429)"
322,"('상황', 427)"
323,"('싱가포르', 427)"
324,"('위치', 425)"
325,"('눈', 424)"
326,"('세상', 423)"
327,"('커피', 423)"
328,"('조식', 422)"
329,"('취소', 420)"
330,"('홍보', 419)"
331,"('식', 419)"
332,"('계속', 419)"
333,"('전체', 418)"
334,"('규정', 418)"
335,"('온', 417)"
336,"('듯', 415)"
337,"('브랜드', 412)"
338,"('끝', 412)"
339,"('역사', 411)"
340,"('손', 411)"
341,"('여행기', 411)"
342,"('등록', 409)"
343,"('사업', 409)"
344,"('살', 408)"
345,"('주시', 407)"
346,"('부분', 404)"
347,"('마치', 403)"
348,"('컨셉', 399)"
349,"('쇼', 399)"
350,"('키', 397)"
351,"('용품', 396)"
352,"('식당', 394)"
353,"('용', 392)"
354,"('먼저', 392)"
355,"('증정', 389)"
356,"('함', 389)"
357,"('풍경', 387)"
358,"('보험', 387)"
359,"('사이드', 387)"
360,"('인천', 387)"
361,"('알래스카', 386)"
362,"('줄', 381)"
363,"('진짜', 381)"
364,"('날짜', 379)"
365,"('직접', 379)"
366,"('톡', 378)"
367,"('지기', 376)"
368,"('승', 375)"
369,"('인솔', 374)"
370,"('카드', 374)"
371,"('그녀', 374)"
372,"('대부분', 373)"
373,"('뒤', 372)"
374,"('음악', 371)"
375,"('내부', 371)"
376,"('발생', 369)"
377,"('만큼', 369)"
378,"('사랑', 368)"
379,"('발표', 368)"
380,"('인구', 365)"
381,"('직원', 364)"
382,"('이메일', 363)"
383,"('코', 363)"
384,"('리버', 363)"
385,"('샤넬', 363)"
386,"('미리', 362)"
387,"('옆', 361)"
388,"('럭셔리', 361)"
389,"('데', 359)"
390,"('이름', 358)"
391,"('요리', 358)"
392,"('매력', 358)"
393,"('달', 357)"
394,"('얘기', 357)"
395,"('어려움', 356)"
396,"('카카오', 356)"
397,"('현지', 355)"
398,"('적용', 355)"
399,"('테마', 355)"
400,"('확정', 353)"
401,"('기기', 353)"
402,"('케이', 353)"
403,"('견적', 353)"
404,"('세금', 352)"
405,"('보상', 352)"
406,"('참조', 352)"
407,"('거래', 352)"
408,"('라면', 350)"
409,"('관광지', 349)"
410,"('구경', 349)"
411,"('작품', 347)"
412,"('꿈', 347)"
413,"('거의', 346)"
414,"('행복', 346)"
415,"('정부', 346)"
416,"('빙하', 346)"
417,"('수영장', 345)"
418,"('특', 344)"
419,"('순간', 344)"
420,"('너', 344)"
421,"('전환', 343)"
422,"('활동', 342)"
423,"('짱', 341)"
424,"('웹', 341)"
425,"('불', 340)"
426,"('참고', 340)"
427,"('포스팅', 339)"
428,"('승무원', 339)"
429,"('영화', 336)"
430,"('인생', 336)"
431,"('운영', 336)"
432,"('프린세스', 335)"
433,"('건', 335)"
434,"('몸', 335)"
435,"('사원', 335)"
436,"('네', 333)"
437,"('연주', 332)"
438,"('선전', 331)"
439,"('담배', 331)"
440,"('언제', 330)"
441,"('전액', 330)"
442,"('스케줄', 330)"
443,"('투자', 327)"
444,"('현재', 327)"
445,"('프랑스', 326)"
446,"('비행기', 326)"
447,"('경제', 325)"
448,"('남편', 324)"
449,"('밥', 323)"
450,"('체험', 323)"
451,"('이유', 322)"
452,"('주의', 322)"
453,"('이자', 322)"
454,"('드림', 322)"
455,"('이하', 321)"
456,"('변동', 321)"
457,"('예정', 321)"
458,"('해외', 321)"
459,"('보장', 320)"
460,"('시대', 320)"
461,"('여행객', 319)"
462,"('절차', 319)"
463,"('영문', 319)"
464,"('예약금', 319)"
465,"('차이점', 319)"
466,"('구글', 319)"
467,"('땡처리', 319)"
468,"('목록', 319)"
469,"('구입', 319)"
470,"('웨스트', 319)"
471,"('청해', 319)"
472,"('맥스', 319)"
473,"('일반', 317)"
474,"('국가', 315)"
475,"('기도', 315)"
476,"('회원', 315)"
477,"('달러', 314)"
478,"('점심', 313)"
479,"('리조트', 312)"
480,"('매일', 312)"
481,"('감', 312)"
482,"('역시', 311)"
483,"('적', 311)"
484,"('운동', 311)"
485,"('리', 310)"
486,"('소비자', 310)"
487,"('항상', 310)"
488,"('무슨', 309)"
489,"('계약', 309)"
490,"('부동산', 309)"
491,"('책', 308)"
492,"('페이', 308)"
493,"('모어', 308)"
494,"('자유투', 308)"
495,"('스톡', 308)"
496,"('최초', 308)"
497,"('드', 308)"
498,"('할부', 308)"
499,"('박물관', 307)"
500,"('시장', 306)"
501,"('패키지', 306)"
502,"('항구', 305)"
503,"('기', 304)"
504,"('면', 303)"
505,"('인사', 303)"
506,"('부모님', 303)"
507,"('인기', 302)"
508,"('참여', 302)"
509,"('주로', 301)"
510,"('잠시', 301)"
511,"('유사', 301)"
512,"('한국인', 301)"
513,"('작성', 300)"
514,"('당시', 300)"
515,"('하와이', 299)"
516,"('따라서', 299)"
517,"('수준', 299)"
518,"('매우', 299)"
519,"('크레딧', 298)"
520,"('건강', 298)"
521,"('쇼핑', 298)"
522,"('유람선', 298)"
523,"('오사카', 298)"
524,"('딸', 297)"
525,"('그룹', 297)"
526,"('수상', 297)"
527,"('제일', 294)"
528,"('관심', 294)"
529,"('의미', 292)"
530,"('스타일', 290)"
531,"('쪽', 290)"
532,"('그리스', 290)"
533,"('아이디', 289)"
534,"('장소', 289)"
535,"('강', 289)"
536,"('베네치아', 289)"
537,"('구', 289)"
538,"('해변', 289)"
539,"('주기', 289)"
540,"('섬나라', 288)"
541,"('팀', 288)"
542,"('스위트', 288)"
543,"('크기', 288)"
544,"('겨울', 287)"
545,"('마련', 286)"
546,"('성함', 286)"
547,"('잔금', 286)"
548,"('내용', 286)"
549,"('석식', 286)"
550,"('동행', 286)"
551,"('실버', 286)"
552,"('걸', 285)"
553,"('파티', 283)"
554,"('이벤트', 282)"
555,"('고민', 279)"
556,"('자체', 279)"
557,"('걱정', 279)"
558,"('작가', 279)"
559,"('길이', 279)"
560,"('사항', 278)"
561,"('경비', 278)"
562,"('각종', 278)"
563,"('여러', 277)"
564,"('둘', 277)"
565,"('글씨', 277)"
566,"('무조건', 277)"
567,"('시기', 277)"
568,"('실', 277)"
569,"('공간', 276)"
570,"('기업', 276)"
571,"('규모', 275)"
572,"('사전', 275)"
573,"('주류', 275)"
574,"('케네디', 275)"
575,"('에이스', 275)"
576,"('별로', 274)"
577,"('세', 273)"
578,"('스페인', 272)"
579,"('밖', 271)"
580,"('명의', 270)"
581,"('어린이', 270)"
582,"('반드시', 269)"
583,"('과', 269)"
584,"('관람', 268)"
585,"('미니', 267)"
586,"('전화번호', 267)"
587,"('추억', 267)"
588,"('유명', 267)"
589,"('행사', 267)"
590,"('비치', 267)"
591,"('발', 266)"
592,"('인상', 266)"
593,"('술', 266)"
594,"('계단', 265)"
595,"('발전', 265)"
596,"('카', 265)"
597,"('카리브', 265)"
598,"('오마이', 264)"
599,"('수인', 264)"
600,"('생년', 264)"
601,"('월일', 264)"
602,"('일절', 264)"
603,"('제한', 264)"
604,"('메리', 264)"
605,"('개인', 263)"
606,"('부부', 262)"
607,"('여행지', 261)"
608,"('시내', 259)"
609,"('서울', 259)"
610,"('항', 257)"
611,"('베이', 256)"
612,"('오전', 256)"
613,"('상', 255)"
614,"('베스트', 255)"
615,"('대만', 255)"
616,"('티비', 254)"
617,"('이란', 254)"
618,"('갑판', 254)"
619,"('회', 254)"
620,"('통보', 254)"
621,"('기간', 253)"
622,"('주변', 253)"
623,"('배우', 253)"
624,"('스톡홀름', 253)"
625,"('수의', 253)"
626,"('링깃', 253)"
627,"('피아노', 253)"
628,"('수익', 252)"
629,"('침대', 251)"
630,"('가면', 251)"
631,"('자', 250)"
632,"('이드', 250)"
633,"('공원', 249)"
634,"('빵', 248)"
635,"('요즘', 248)"
636,"('실제', 247)"
637,"('그대로', 247)"
638,"('교육', 247)"
639,"('축제', 247)"
640,"('힐', 247)"
641,"('비롯', 246)"
642,"('보통', 246)"
643,"('누구', 246)"
644,"('완전', 246)"
645,"('동영상', 246)"
646,"('클래스', 246)"
647,"('시스템', 246)"
648,"('근처', 245)"
649,"('니', 245)"
650,"('사고', 244)"
651,"('음', 244)"
652,"('교통', 244)"
653,"('개발', 244)"
654,"('어디', 243)"
655,"('이해', 243)"
656,"('마', 243)"
657,"('프리미엄', 243)"
658,"('부채', 242)"
659,"('주가', 242)"
660,"('네트워크', 242)"
661,"('판', 242)"
662,"('꽃', 242)"
663,"('컴', 242)"
664,"('삼협', 242)"
665,"('수연', 242)"
666,"('쌀국수', 242)"
667,"('장강삼협', 242)"
668,"('대통령', 242)"
669,"('기분', 240)"
670,"('기능', 239)"
671,"('대신', 238)"
672,"('움', 238)"
673,"('여자', 238)"
674,"('입', 238)"
675,"('중간', 237)"
676,"('구성', 237)"
677,"('가능', 237)"
678,"('빌라', 236)"
679,"('나이', 236)"
680,"('제대로', 236)"
681,"('정박', 236)"
682,"('자유', 236)"
683,"('좌석', 235)"
684,"('기자', 235)"
685,"('하우스', 235)"
686,"('향', 235)"
687,"('혹시', 235)"
688,"('대비', 234)"
689,"('공부', 233)"
690,"('자주', 233)"
691,"('러시아', 233)"
692,"('중심', 233)"
693,"('전혀', 233)"
694,"('공식', 232)"
695,"('출항', 232)"
696,"('블로그', 232)"
697,"('품', 232)"
698,"('광장', 232)"
699,"('이미지', 232)"
700,"('지인', 232)"
701,"('알라스카', 232)"
702,"('트', 231)"
703,"('물품', 231)"
704,"('스웨덴', 231)"
705,"('원', 231)"
706,"('분위기', 231)"
707,"('호치민', 231)"
708,"('감상', 228)"
709,"('남', 228)"
710,"('기타', 228)"
711,"('세기', 227)"
712,"('무엇', 227)"
713,"('멀리', 226)"
714,"('협곡', 226)"
715,"('문', 225)"
716,"('아무', 225)"
717,"('노르웨이', 225)"
718,"('다리', 225)"
719,"('프로모션', 225)"
720,"('촬영', 224)"
721,"('크게', 224)"
722,"('올해', 224)"
723,"('선물', 224)"
724,"('그림', 224)"
725,"('정리', 223)"
726,"('해당', 222)"
727,"('스티', 222)"
728,"('월드', 222)"
729,"('고', 221)"
730,"('액', 221)"
731,"('가치', 221)"
732,"('해양', 221)"
733,"('여권', 221)"
734,"('방식', 221)"
735,"('운항', 220)"
736,"('건축', 220)"
737,"('디럭스', 220)"
738,"('미팅', 220)"
739,"('공사', 220)"
740,"('예', 220)"
741,"('바나', 220)"
742,"('분야', 220)"
743,"('광호', 220)"
744,"('중경', 220)"
745,"('제도', 219)"
746,"('이웃', 218)"
747,"('자유여행', 216)"
748,"('등등', 216)"
749,"('초', 215)"
750,"('주문', 215)"
751,"('자랑', 215)"
752,"('광', 215)"
753,"('그때', 215)"
754,"('국내', 214)"
755,"('택시', 214)"
756,"('몇', 214)"
757,"('피', 213)"
758,"('주', 213)"
759,"('메뉴', 213)"
760,"('차이', 212)"
761,"('더욱', 212)"
762,"('면세점', 212)"
763,"('제주도', 211)"
764,"('편이', 211)"
765,"('대상', 211)"
766,"('중식', 211)"
767,"('설계', 211)"
768,"('결과', 211)"
769,"('박람회', 210)"
770,"('거나', 210)"
771,"('현대', 210)"
772,"('호주', 210)"
773,"('장강', 209)"
774,"('실내', 209)"
775,"('안전', 209)"
776,"('곡', 209)"
777,"('재', 209)"
778,"('남자', 206)"
779,"('몰타', 205)"
780,"('일이', 205)"
781,"('홈페이지', 205)"
782,"('환경', 205)"
783,"('사회', 204)"
784,"('옷', 204)"
785,"('도움', 204)"
786,"('방송', 203)"
787,"('지난', 202)"
788,"('위로', 202)"
789,"('여러분', 202)"
790,"('우선', 202)"
791,"('호수', 202)"
792,"('기사', 201)"
793,"('결혼', 201)"
794,"('무', 201)"
795,"('예술', 201)"
796,"('전시', 201)"
797,"('발견', 201)"
798,"('감동', 201)"
799,"('가야', 201)"
800,"('입구', 201)"
801,"('임', 200)"
802,"('브릿지', 200)"
803,"('업', 200)"
804,"('검색', 200)"
805,"('고대', 200)"
806,"('모양', 200)"
807,"('과정', 200)"
808,"('아들', 200)"
809,"('지원', 200)"
810,"('병원', 200)"
811,"('괌', 200)"
812,"('패션', 199)"
813,"('주식', 199)"
814,"('후기', 199)"
815,"('법', 199)"
816,"('모델', 199)"
817,"('메인', 199)"
818,"('주인', 198)"
819,"('선정', 198)"
820,"('악기', 198)"
821,"('치비타베키아', 198)"
822,"('밴드', 198)"
823,"('납입', 198)"
824,"('정글', 198)"
825,"('예방', 198)"
826,"('혼자', 194)"
827,"('중앙', 194)"
828,"('전통', 194)"
829,"('해도', 193)"
830,"('도로', 192)"
831,"('나무', 192)"
832,"('채', 192)"
833,"('월', 192)"
834,"('동남아', 191)"
835,"('상상', 191)"
836,"('개국', 191)"
837,"('영상', 191)"
838,"('부', 191)"
839,"('필요', 191)"
840,"('힐링', 191)"
841,"('기대', 190)"
842,"('그게', 190)"
843,"('종일', 190)"
844,"('일상', 190)"
845,"('제주', 190)"
846,"('셀러브리티', 190)"
847,"('일주', 190)"
848,"('열차', 190)"
849,"('뜻', 190)"
850,"('테', 190)"
851,"('스포츠', 190)"
852,"('동굴', 190)"
853,"('여', 189)"
854,"('의사', 189)"
855,"('그것', 189)"
856,"('요청', 189)"
857,"('노래', 189)"
858,"('세인트', 188)"
859,"('처', 188)"
860,"('대성당', 188)"
861,"('현장', 188)"
862,"('금융', 188)"
863,"('고품격', 188)"
864,"('유지', 188)"
865,"('만화', 188)"
866,"('여객', 188)"
867,"('게임', 187)"
868,"('비즈니스', 187)"
869,"('루폴', 187)"
870,"('이서', 187)"
871,"('다낭', 187)"
872,"('매년', 187)"
873,"('아티스트', 187)"
874,"('붕괴', 187)"
875,"('선불', 187)"
876,"('달라', 184)"
877,"('번역', 184)"
878,"('바람', 184)"
879,"('본문', 184)"
880,"('약간', 183)"
881,"('준', 183)"
882,"('종류', 183)"
883,"('드레스', 183)"
884,"('특징', 182)"
885,"('얼마나', 181)"
886,"('인터넷', 181)"
887,"('새', 181)"
888,"('국제', 181)"
889,"('증가', 180)"
890,"('곧', 180)"
891,"('낭만', 180)"
892,"('서로', 180)"
893,"('디자인', 179)"
894,"('자기', 179)"
895,"('와인', 179)"
896,"('휴양지', 179)"
897,"('힘', 179)"
898,"('새우', 179)"
899,"('조성', 179)"
900,"('가기', 178)"
901,"('나중', 178)"
902,"('보호', 178)"
903,"('예상', 177)"
904,"('위트', 177)"
905,"('벌써', 177)"
906,"('유산', 177)"
907,"('효과', 177)"
908,"('아웃', 177)"
909,"('부담', 176)"
910,"('기본', 176)"
911,"('유네스코', 176)"
912,"('포토', 176)"
913,"('존', 176)"
914,"('소치밀코', 176)"
915,"('구간', 176)"
916,"('만날', 176)"
917,"('공무원', 176)"
918,"('구급차', 176)"
919,"('웰', 176)"
920,"('퇴직', 176)"
921,"('스포', 176)"
922,"('세대', 176)"
923,"('우리나라', 175)"
924,"('크루즈선', 174)"
925,"('여름', 174)"
926,"('결정', 173)"
927,"('얼마', 173)"
928,"('봄', 172)"
929,"('간다', 172)"
930,"('휴식', 171)"
931,"('가운데', 171)"
932,"('동시', 170)"
933,"('가을', 170)"
934,"('최근', 170)"
935,"('하니', 170)"
936,"('인형', 170)"
937,"('극장', 170)"
938,"('자고', 170)"
939,"('건축물', 170)"
940,"('주요', 170)"
941,"('설치', 169)"
942,"('영국', 169)"
943,"('여러가지', 169)"
944,"('원래', 169)"
945,"('재미', 169)"
946,"('고급', 168)"
947,"('태국', 168)"
948,"('만족', 168)"
949,"('카지노', 168)"
950,"('땅', 168)"
951,"('종교', 168)"
952,"('거기', 168)"
953,"('관리', 168)"
954,"('수영', 168)"
955,"('달리', 167)"
956,"('웅장', 167)"
957,"('보지', 167)"
958,"('하라', 167)"
959,"('유니', 167)"
960,"('해외여행', 167)"
961,"('지급', 167)"
962,"('국민', 167)"
963,"('노력', 167)"
964,"('최', 167)"
965,"('그동안', 167)"
966,"('환급', 167)"
967,"('수건', 167)"
968,"('경치', 167)"
969,"('신청', 167)"
970,"('어학', 167)"
971,"('나머지', 166)"
972,"('톤', 166)"
973,"('색', 166)"
974,"('오토바이', 166)"
975,"('지정', 166)"
976,"('카운터', 166)"
977,"('단체', 166)"
978,"('먹기', 166)"
979,"('인천공항', 165)"
980,"('음반', 165)"
981,"('프라이', 165)"
982,"('효도', 165)"
983,"('결론', 165)"
984,"('해약', 165)"
985,"('방문객', 165)"
986,"('라벨', 165)"
987,"('팬', 165)"
988,"('창업', 165)"
989,"('은시', 165)"
990,"('위드', 165)"
991,"('탬파', 165)"
992,"('도미니카', 165)"
993,"('낮', 161)"
994,"('부터', 161)"
995,"('부대', 160)"
996,"('꽤', 160)"
997,"('빛', 160)"
998,"('언어', 159)"
999,"('인원', 159)"
1000,"('로서', 158)"
1001,"('옵션', 158)"
1002,"('마무리', 158)"
1003,"('명소', 158)"
1004,"('케어', 158)"
1005,"('여성', 157)"
1006,"('예전', 157)"
1007,"('살짝', 157)"
1008,"('요가', 157)"
1009,"('원주민', 157)"
1010,"('홀', 156)"
1011,"('답', 156)"
1012,"('사정', 156)"
1013,"('과거', 156)"
1014,"('티켓', 156)"
1015,"('현금', 156)"
1016,"('후반', 156)"
1017,"('곳곳', 155)"
1018,"('풀', 155)"
1019,"('연기', 155)"
1020,"('글로벌', 155)"
1021,"('무대', 155)"
1022,"('동반', 155)"
1023,"('목적', 155)"
1024,"('보트', 155)"
1025,"('가든', 155)"
1026,"('기획', 155)"
1027,"('쉐어', 154)"
1028,"('성인', 154)"
1029,"('시청', 154)"
1030,"('도입', 154)"
1031,"('투', 154)"
1032,"('래그', 154)"
1033,"('참가자', 154)"
1034,"('상금', 154)"
1035,"('노', 154)"
1036,"('랑카위', 154)"
1037,"('스파', 154)"
1038,"('기차', 154)"
1039,"('휘트니', 154)"
1040,"('기구', 154)"
1041,"('장비', 154)"
1042,"('보이지', 154)"
1043,"('지출', 154)"
1044,"('비투비', 154)"
1045,"('샤갈', 154)"
1046,"('밴쿠버', 154)"
1047,"('복사', 152)"
1048,"('수속', 151)"
1049,"('차례', 151)"
1050,"('개월', 150)"
1051,"('높이', 149)"
1052,"('늘', 149)"
1053,"('대형', 148)"
1054,"('내내', 148)"
1055,"('아빠', 148)"
1056,"('과일', 148)"
1057,"('파크', 148)"
1058,"('끼리', 147)"
1059,"('전략', 147)"
1060,"('이기', 147)"
1061,"('내일', 147)"
1062,"('가게', 147)"
1063,"('입장', 147)"
1064,"('시애틀', 147)"
1065,"('잠', 146)"
1066,"('라운지', 146)"
1067,"('보', 146)"
1068,"('인정', 146)"
1069,"('제외', 146)"
1070,"('지구', 146)"
1071,"('마사지', 145)"
1072,"('휴가', 145)"
1073,"('잠깐', 145)"
1074,"('해결', 145)"
1075,"('배정', 145)"
1076,"('보관', 145)"
1077,"('도쿄', 145)"
1078,"('볼거리', 145)"
1079,"('절벽', 145)"
1080,"('자녀', 145)"
1081,"('하하', 144)"
1082,"('페낭', 144)"
1083,"('대륙', 144)"
1084,"('파도', 144)"
1085,"('뷰티', 144)"
1086,"('광고', 144)"
1087,"('전세', 144)"
1088,"('오키나와', 144)"
1089,"('노인', 144)"
1090,"('사장', 144)"
1091,"('상태', 144)"
1092,"('특급', 144)"
1093,"('픽업', 144)"
1094,"('전망대', 144)"
1095,"('페리', 144)"
1096,"('우려', 144)"
1097,"('수수료', 144)"
1098,"('웨이브', 143)"
1099,"('션', 143)"
1100,"('스카이', 143)"
1101,"('카메라', 143)"
1102,"('대한항공', 143)"
1103,"('칸', 143)"
1104,"('경관', 143)"
1105,"('태평양', 143)"
1106,"('의상', 143)"
1107,"('영향', 143)"
1108,"('모임', 143)"
1109,"('금', 143)"
1110,"('붓', 143)"
1111,"('전문가', 143)"
1112,"('단독', 143)"
1113,"('선두', 143)"
1114,"('보이저', 143)"
1115,"('해지', 143)"
1116,"('콘텐츠', 143)"
1117,"('성우', 143)"
1118,"('소방대', 143)"
1119,"('무전', 143)"
1120,"('목소리', 143)"
1121,"('클린', 143)"
1122,"('한진', 143)"
1123,"('탐험', 143)"
1124,"('안산시', 143)"
1125,"('생태관광', 143)"
1126,"('정', 142)"
